threshold,recallSensitivity,specificity,precision,f1,accuracy,balancedAccuracy,negativePredictiveValue,tn,fp,fn,tp,auroc,auprc,brier,ece
0.9,0.28392535694719306,0.9859708344585472,0.9606930730526236,0.4383112399889533,0.6019302870353948,0.6349480957028701,0.5327433499190171,73021,1039,64045,25394,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.901,0.28392535694719306,0.9859708344585472,0.9606930730526236,0.4383112399889533,0.6019302870353948,0.6349480957028701,0.5327433499190171,73021,1039,64045,25394,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.902,0.28392535694719306,0.9859708344585472,0.9606930730526236,0.4383112399889533,0.6019302870353948,0.6349480957028701,0.5327433499190171,73021,1039,64045,25394,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.903,0.28392535694719306,0.9859708344585472,0.9606930730526236,0.4383112399889533,0.6019302870353948,0.6349480957028701,0.5327433499190171,73021,1039,64045,25394,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.904,0.28392535694719306,0.9859708344585472,0.9606930730526236,0.4383112399889533,0.6019302870353948,0.6349480957028701,0.5327433499190171,73021,1039,64045,25394,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.905,0.2828631804917318,0.9861733729408587,0.961098658967443,0.43708643596344227,0.6014409874066508,0.6345182767162952,0.5324254971715169,73036,1024,64140,25299,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.906,0.2828631804917318,0.9861733729408587,0.961098658967443,0.43708643596344227,0.6014409874066508,0.6345182767162952,0.5324254971715169,73036,1024,64140,25299,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.907,0.2828631804917318,0.9861733729408587,0.961098658967443,0.43708643596344227,0.6014409874066508,0.6345182767162952,0.5324254971715169,73036,1024,64140,25299,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.908,0.2828631804917318,0.9861733729408587,0.961098658967443,0.43708643596344227,0.6014409874066508,0.6345182767162952,0.5324254971715169,73036,1024,64140,25299,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.909,0.2828631804917318,0.9861733729408587,0.961098658967443,0.43708643596344227,0.6014409874066508,0.6345182767162952,0.5324254971715169,73036,1024,64140,25299,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.91,0.28280727646776016,0.9861733729408587,0.96109126833346,0.43701892758105343,0.6014104061798543,0.6344903247043094,0.5324060912225453,73036,1024,64145,25294,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.911,0.28280727646776016,0.9861733729408587,0.96109126833346,0.43701892758105343,0.6014104061798543,0.6344903247043094,0.5324060912225453,73036,1024,64145,25294,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.912,0.28280727646776016,0.9861733729408587,0.96109126833346,0.43701892758105343,0.6014104061798543,0.6344903247043094,0.5324060912225453,73036,1024,64145,25294,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.913,0.28280727646776016,0.9861733729408587,0.96109126833346,0.43701892758105343,0.6014104061798543,0.6344903247043094,0.5324060912225453,73036,1024,64145,25294,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.914,0.2560404297901363,0.9884553065082365,0.9640075773521364,0.40461508560524406,0.5878017602554144,0.6222478681491864,0.5238507556675063,73205,855,66539,22900,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.915,0.2560404297901363,0.9884553065082365,0.9640075773521364,0.40461508560524406,0.5878017602554144,0.6222478681491864,0.5238507556675063,73205,855,66539,22900,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.916,0.2560404297901363,0.9884553065082365,0.9640075773521364,0.40461508560524406,0.5878017602554144,0.6222478681491864,0.5238507556675063,73205,855,66539,22900,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.917,0.2560404297901363,0.9884553065082365,0.9640075773521364,0.40461508560524406,0.5878017602554144,0.6222478681491864,0.5238507556675063,73205,855,66539,22900,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.918,0.2560404297901363,0.9884553065082365,0.9640075773521364,0.40461508560524406,0.5878017602554144,0.6222478681491864,0.5238507556675063,73205,855,66539,22900,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.919,0.2560404297901363,0.9884553065082365,0.9640075773521364,0.40461508560524406,0.5878017602554144,0.6222478681491864,0.5238507556675063,73205,855,66539,22900,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.92,0.20176880331846286,0.9929651633810423,0.9719394624872085,0.33416662037294226,0.5601563312313836,0.5973669833497526,0.5074034719730632,73539,521,71393,18046,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.921,0.20176880331846286,0.9929651633810423,0.9719394624872085,0.33416662037294226,0.5601563312313836,0.5973669833497526,0.5074034719730632,73539,521,71393,18046,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.922,0.20176880331846286,0.9929651633810423,0.9719394624872085,0.33416662037294226,0.5601563312313836,0.5973669833497526,0.5074034719730632,73539,521,71393,18046,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.923,0.20176880331846286,0.9929651633810423,0.9719394624872085,0.33416662037294226,0.5601563312313836,0.5973669833497526,0.5074034719730632,73539,521,71393,18046,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.924,0.20176880331846286,0.9929651633810423,0.9719394624872085,0.33416662037294226,0.5601563312313836,0.5973669833497526,0.5074034719730632,73539,521,71393,18046,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.925,0.20176880331846286,0.9929651633810423,0.9719394624872085,0.33416662037294226,0.5601563312313836,0.5973669833497526,0.5074034719730632,73539,521,71393,18046,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.926,0.20176880331846286,0.9929651633810423,0.9719394624872085,0.33416662037294226,0.5601563312313836,0.5973669833497526,0.5074034719730632,73539,521,71393,18046,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.927,0.20176880331846286,0.9929651633810423,0.9719394624872085,0.33416662037294226,0.5601563312313836,0.5973669833497526,0.5074034719730632,73539,521,71393,18046,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.928,0.20176880331846286,0.9929651633810423,0.9719394624872085,0.33416662037294226,0.5601563312313836,0.5973669833497526,0.5074034719730632,73539,521,71393,18046,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.929,0.20176880331846286,0.9929651633810423,0.9719394624872085,0.33416662037294226,0.5601563312313836,0.5973669833497526,0.5074034719730632,73539,521,71393,18046,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.93,0.20176880331846286,0.9929651633810423,0.9719394624872085,0.33416662037294226,0.5601563312313836,0.5973669833497526,0.5074034719730632,73539,521,71393,18046,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.931,0.1887543465378638,0.993748312179314,0.9733064283655232,0.31618969133952657,0.5533917638639991,0.5912513293585889,0.5035578909916937,73597,463,72557,16882,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.932,0.1887543465378638,0.993748312179314,0.9733064283655232,0.31618969133952657,0.5533917638639991,0.5912513293585889,0.5035578909916937,73597,463,72557,16882,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.933,0.1887543465378638,0.993748312179314,0.9733064283655232,0.31618969133952657,0.5533917638639991,0.5912513293585889,0.5035578909916937,73597,463,72557,16882,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.934,0.1887543465378638,0.993748312179314,0.9733064283655232,0.31618969133952657,0.5533917638639991,0.5912513293585889,0.5035578909916937,73597,463,72557,16882,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.935,0.1887543465378638,0.993748312179314,0.9733064283655232,0.31618969133952657,0.5533917638639991,0.5912513293585889,0.5035578909916937,73597,463,72557,16882,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.936,0.1544851798432451,0.9951120712935457,0.9744692855631568,0.26669111544326274,0.5352632126190374,0.5747986255683954,0.4935574604875435,73698,362,75622,13817,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.937,0.1544851798432451,0.9951120712935457,0.9744692855631568,0.26669111544326274,0.5352632126190374,0.5747986255683954,0.4935574604875435,73698,362,75622,13817,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.938,0.1544851798432451,0.9951120712935457,0.9744692855631568,0.26669111544326274,0.5352632126190374,0.5747986255683954,0.4935574604875435,73698,362,75622,13817,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.939,0.1544851798432451,0.9951120712935457,0.9744692855631568,0.26669111544326274,0.5352632126190374,0.5747986255683954,0.4935574604875435,73698,362,75622,13817,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.94,0.1544851798432451,0.9951120712935457,0.9744692855631568,0.26669111544326274,0.5352632126190374,0.5747986255683954,0.4935574604875435,73698,362,75622,13817,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.941,0.1544851798432451,0.9951120712935457,0.9744692855631568,0.26669111544326274,0.5352632126190374,0.5747986255683954,0.4935574604875435,73698,362,75622,13817,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.942,0.1544851798432451,0.9951120712935457,0.9744692855631568,0.26669111544326274,0.5352632126190374,0.5747986255683954,0.4935574604875435,73698,362,75622,13817,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.943,0.1544851798432451,0.9951120712935457,0.9744692855631568,0.26669111544326274,0.5352632126190374,0.5747986255683954,0.4935574604875435,73698,362,75622,13817,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.944,0.1544851798432451,0.9951120712935457,0.9744692855631568,0.26669111544326274,0.5352632126190374,0.5747986255683954,0.4935574604875435,73698,362,75622,13817,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.945,0.1544851798432451,0.9951120712935457,0.9744692855631568,0.26669111544326274,0.5352632126190374,0.5747986255683954,0.4935574604875435,73698,362,75622,13817,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.946,0.1544851798432451,0.9951120712935457,0.9744692855631568,0.26669111544326274,0.5352632126190374,0.5747986255683954,0.4935574604875435,73698,362,75622,13817,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.947,0.1544739990384508,0.9951120712935457,0.9744674848356609,0.2666743874074718,0.5352570963736781,0.5747930351659982,0.49355415514227735,73698,362,75623,13816,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.948,0.14499267657285972,0.9955711585201188,0.9753309265944645,0.2524553462792622,0.5302784726512089,0.5702819175464893,0.49088233923423635,73732,328,76471,12968,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.949,0.14498149576806538,0.9955711585201188,0.9753290710793532,0.2524383358965873,0.5302723564058496,0.570276327144092,0.49087907112992996,73732,328,76472,12967,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.95,0.14498149576806538,0.9955711585201188,0.9753290710793532,0.2524383358965873,0.5302723564058496,0.570276327144092,0.49087907112992996,73732,328,76472,12967,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.951,0.14498149576806538,0.9955711585201188,0.9753290710793532,0.2524383358965873,0.5302723564058496,0.570276327144092,0.49087907112992996,73732,328,76472,12967,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.952,0.14498149576806538,0.9955711585201188,0.9753290710793532,0.2524383358965873,0.5302723564058496,0.570276327144092,0.49087907112992996,73732,328,76472,12967,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.953,0.14498149576806538,0.9955711585201188,0.9753290710793532,0.2524383358965873,0.5302723564058496,0.570276327144092,0.49087907112992996,73732,328,76472,12967,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.954,0.14498149576806538,0.9955711585201188,0.9753290710793532,0.2524383358965873,0.5302723564058496,0.570276327144092,0.49087907112992996,73732,328,76472,12967,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.955,0.14498149576806538,0.9955711585201188,0.9753290710793532,0.2524383358965873,0.5302723564058496,0.570276327144092,0.49087907112992996,73732,328,76472,12967,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.956,0.14498149576806538,0.9955711585201188,0.9753290710793532,0.2524383358965873,0.5302723564058496,0.570276327144092,0.49087907112992996,73732,328,76472,12967,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.957,0.14498149576806538,0.9955711585201188,0.9753290710793532,0.2524383358965873,0.5302723564058496,0.570276327144092,0.49087907112992996,73732,328,76472,12967,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.958,0.14497031496327106,0.9955711585201188,0.975327215285091,0.25242132518275534,0.5302662401604903,0.5702707367416949,0.49087580306913886,73732,328,76473,12966,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.959,0.14416529701807937,0.9955981636510937,0.975340393343419,0.25120057666643936,0.5298381029853394,0.5698817303345866,0.4906473958437307,73734,326,76545,12894,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.96,0.08713201176220664,0.9979206049149338,0.9806216182207123,0.16004353808555644,0.4996911296093554,0.5425263083385703,0.4751208599053693,73906,154,81646,7793,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.961,0.08713201176220664,0.9979206049149338,0.9806216182207123,0.16004353808555644,0.4996911296093554,0.5425263083385703,0.4751208599053693,73906,154,81646,7793,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.962,0.08713201176220664,0.9979206049149338,0.9806216182207123,0.16004353808555644,0.4996911296093554,0.5425263083385703,0.4751208599053693,73906,154,81646,7793,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.963,0.08713201176220664,0.9979206049149338,0.9806216182207123,0.16004353808555644,0.4996911296093554,0.5425263083385703,0.4751208599053693,73906,154,81646,7793,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.964,0.08712083095741231,0.9979206049149338,0.9806191794613642,0.16002464445243106,0.4996850133639961,0.5425207179361731,0.47511780550680477,73906,154,81647,7792,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
0.965,0.08712083095741231,0.9979206049149338,0.9806191794613642,0.16002464445243106,0.4996850133639961,0.5425207179361731,0.47511780550680477,73906,154,81647,7792,0.8585310332416014,0.8735997872319208,0.15257531756726536,0.014581453209153465
